Information Under Heading,Block,,Jawhar,Vikramgad,Wada,Junnar,Mokhada,Palghar,Sangamner,Akole,Jhadol,Aaspur,Kusalgarh,Bagidora,Talwara-Banswara,Kishanganj,Baran,Antah,Pratapgarh,Begun,Mandalgarh,Mandal,Gogunda,Kumbhalgarh,Pati,Niwali,Barwani,Rajpur,Sendhwa,Zhirniya,Pandhana,Khalwa,Bichiya,Mandla,Ghughri,Tirla,Nalcha,Dhar,Sardarpur,Kukshi,Ranapur,Jhabua,Meghnagar,Thandla,Rama,Burhar,Kotma,Sohagpur,Gohparu,Badnawar,Petlawad,Chicholi,Betul,Athner,Shahpur,Ghoda Dongri,Kundra,Jeypore,Bariguma,Kotapad,Baipariguda,Nabarangpur,Papadahandi,Kosagumda,Bandhugaon,Dasmantpur,Koraput,Lamtaput,Laxmipur,Nandapur,Narayanpatna,Potangi,Semiliguda,Sunabeda NAC,Mawai,Bijadandi,Narayanganj,Niwas,Mohgaon,Beohari,Jaisinghnagar,Bhainsdehi,Bhimpur,Multai,Amla,Prabhat Pattan,Choti Sarvan,Ghatol,Pipalkhoont,Garhi,Surgana,Trimbak,Peint,Igatpuri,Dabugam,Nandahandi,Tentulikhunti,Jharigam,Umerkote,Boriguma
Contribution to local Economy : Employment & Income Generated,Assembler 5,Gender,Female,,,,Male,Male,Male,Male,,,,,,,,,,,,,,,Male,Male,,,,Male,,Male,Male,Female,Male,Male,Male,Male,Male,Male,,Male,Male,Male,Male,,,,,,Male,,Male,,,Male,,Male,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 5,Age,28,,,,28,36,35,25,,,,,,,,,,,,,,,NA,NA,,,,31,,NA,NA,NA,NA,24,19,27,31,NA,,NA,NA,NA,NA,,,,,,34,,44,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 5,Qualification,F.Y.B.A.,,,,B.A.,5th,10th,NA,,,,,,,,,,,,,,,NA,NA,,,,BA,,NA,NA,NA,NA,B.com,BA,BA,Bsc. AG,NA,,NA,NA,NA,NA,,,,,,BA,,MSW,,,12th,,2+,,,,,,,,,15/B.Com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 6,Name,Miss. Harshda Sakarm Chudari,,,,Mr. Prakash Laxman Jaber,Mr. Amol Krishna Kolekar,Mr. Ulhas Ghule,,,,,,,,,,,,,,,,Mr. Dinesh Muchhala,Mr. Bhurla Achhale,,,,Mr. Bharat Bhaskare,,Mr. Pandey Parte,Mr. Sandeep,Mr. Nilesh ,Mr. Vikram,Mr. Subhash,Mr. Balram Ginava,Mr. Rohit Parmar,Mr. Vikas Bhabar,Mr. Kanhaiya Prajapat,,Mr. Nilesh Bairagi,Mr. Gulab Singh Goayar,Mr. Ronak Nalwaya,Mr. Bhamar Singh Gundiya,,,,,,Mr. Jitendra Rathore,,Mr. Ganesh Ughade,,,Mr. Gobind Nagwanshi,,GOPINATH MUDULI,,,,,,,,,Sibnath Nayak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 6,Gender,Female,,,,Male,Male,Male,,,,,,,,,,,,,,,,Male,Male,,,,Male,,Male,Male,Male,Male,Male,Male,Male,Male,Male,,Male,Male,Male,Male,,,,,,Male,,Male,,,Male,,Male,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 6,Age,26,,,,32,21,33,,,,,,,,,,,,,,,,NA,NA,,,,19,,NA,NA,NA,NA,24,27,23,22,NA,,NA,NA,NA,NA,,,,,,35,,28,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 6,Qualification,12th,,,,12th,11th,10th,,,,,,,,,,,,,,,,NA,NA,,,,11th,,NA,NA,NA,NA,BE,12th,M.com,BA,NA,,NA,NA,NA,NA,,,,,,12th,,12th,,,12th,,9,,,,,,,,,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 7,Name,Mr. Sajan Sanker Bhoye,,,,Mrs. Manda Gangaram Vadekar,Mr. Sharad Hira Koti,,,,,,,,,,,,,,,,,,Mr. Dayaram Jamre,,,,Mr. Chintaram Golkar,,Mr. Pratap Baghel,Mr. Rajneesh Patel,Miss. Dageshni,Mr. Jay Singh,Mr. Vikas Jat,Mr. Laxman,Mr. Rahul Jat,Mr. Rahul Bhabar,Mr. Purnaskankar Mukati,,Mr. Dipesh Panchal,Mr. Dinesh Dhakiya,Mr. Pankaj Dodiyar,Mr. Anna Gundiya,,,,,,Mr. Deepak Patidar,,Mrs. Kanak Bala,,,Mrs. Yashodha Chapre,,JYOTI PANDA,,,,,,,,,Bhakta Khosla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 7,Gender,Male,,,,Female,Male,,,,,,,,,,,,,,,,,,Male,,,,Male,,Male,Male,Female,Male,Male,Male,Male,Male,Male,,Male,Male,Male,Male,,,,,,Male,,Female,,,Male,,Female,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 7,Age,35,,,,38,22,,,,,,,,,,,,,,,,,,NA,,0,,29,,NA,NA,NA,NA,24,23,26,22,NA,,NA,NA,NA,NA,,,,,,30,,37,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 7,Qualification,12th,,,,11th,8th,,,,,,,,,,,,,,,,,,NA,,,,NA,,NA,NA,NA,NA,BA,BA,M.com,10th,NA,,NA,NA,NA,NA,,,,,,12th,,BA,,,8th,,2+,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 8,Name,Mrs. Kalpana Govind Malve,,,,Mrs. Kalpana Ganesh Vangad,Mr. Ramdas Ladkya Bhoir,,,,,,,,,,,,,,,,,,Mr. Santosh Achhale,,,,Mr. Bhuru More,,Mr. Rajesh Dev,Mr. Durgesh Kartikey,Miss. Nillu Patel,Mr. Pawan,,Mr. Laxman,Mr. Ashish Meena,Mr. Pikesh Bhuriya,Mr. Mukesh Dhangar,,Mr. Rahil Verma,Mr. Mahesh Verma,,,,,,,,Mr. Subhash Pargi,,Mrs. Rekha Pawar,,,Miss. Manisha Chapre,,BHUBAN HARIJAN,,,,,,,,,Rabinson Guntha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 8,Gender,Female,,,,Female,Male,,,,,,,,,,,,,,,,,,Male,,,,Male,,Male,Male,Female,Male,,Male,Male,Male,Male,,Male,Male,,,,,,,,Male,,Female,,,Male,,Male,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 8,Age,32,,,,42,21,,,,,,,,,,,,,,,,,,NA,,,,25,,NA,NA,NA,NA,,26,24,24,Na,,NA,NA,,,,,,,,30,,38,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 8,Qualification,5th,,,,12th,9th,,,,,,,,,,,,,,,,,,NA,,,,10th,,NA,NA,NA,Na,,12th,B.com,12th,NA,,NA,NA,,,,,,,,12th,,BA,,,10th,,2+,,,,,,,,,Bcom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 9,Name,Mr. Sudhir Sanker Bhoye,,,,Mr. Ritesh Shivram Kharpade,Mr. Yogesh Dhotre,,,,,,,,,,,,,,,,,,Mr. Gulansingh Jamre,,,,Mr. Siyaram Pendare,,Mr. Rajesh Dhurve,Mr. Kamlesh Markam,Miss. Santoshi,Mr. Lokshay,,Mr. Rahul,Mr. Satish Patel,Mr. Kalusingh Mehara,Mr. Anil Rathi,,Mr. Ajay Pal,Mr. Arvind Katroliya,,,,,,,,Mr. Dinesh Patidar,,Mrs. Urmila Gavanday,,,Mrs. Bhagwati Suryabansi,,TRINATH MUNDAGUDIA,,,,,,,,,Subrat Majhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 9,Gender,Male,,,,Male,Male,,,,,,,,,,,,,,,,,,Male,,,,Male,,Male,Male,Female,Male,,Male,Male,Male,Male,,Male,Male,,,,,,,,Male,,Female,,,Female,,Male,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 9,Age,29,,,,26,21,,,,,,,,,,,,,,,,,,NA,,,,20,,NA,NA,NA,NA,,24,24,28,NA,,NA,NA,,,,,,,,26,,40,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 9,Qualification,12 D.Ed,,,,B.A.,S.Y.B.A,,,,,,,,,,,,,,,,,,NA,,,,NA,,NA,Na,NA,NA,,12th,"Bsc,Ag",12th,NA,,NA,NA,,,,,,,,BA,,12th,,,8th,,10,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 10,Name,Mr. Chandar Sakharam Raut,,,,Mr. Darshan Shivram Kharpede,,,,,,,,,,,,,,,,,,,Mr. Dinesh Chouhan,,,,Mr. Radheshya Pendre,,Mr. Ramprasad,Mr. Budhram Marvi,Mr. Pradeep ,Mr. Deelip,,,,Mr. Jeetendra Phoolvare,Mr. Mukesh Jamra,,Mr. Ravindra Hatila,Mr. Ramesh Khaped,,,,,,,,Mr. Jitendra Pargi,,Mrs.Pramila Dawande,,,Miss. Gaytri Suryabansi,,SUSHANT SINGARBI,,,,,,,,,Rudra Narayan Gouda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 10,Gender,Male,,,,Male,,,,,,,,,,,,,,,,,,,Male,,,,Male,,Male,Male,Male,Male,,,,Male,Male,,Male,Male,,,,,,,,Male,,Female,,,Female,,Male,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 10,Age,42,,,,26,,,,,,,,,,,,,,,,,,,NA,,,,30,,NA,NA,NA,NA,,,,24,NA,,NA,NA,,,,,,,,39,,38,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 10,Qualification,12th,,,,12th,,,,,,,,,,,,,,,,,,,NA,,,,NA,,NA,NA,NA,NA,,,,B.com,NA,,NA,NA,,,,,,,,BA,,B.Sc,,,10th,,2+,,,,,,,,,Diploma+2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 11,Name,Mr. Umesh Rama Bhoye,,,,Mr. Gorakhnath Gopal Kharpede,,,,,,,,,,,,,,,,,,,,,,,Mr. Sanjay Dawar,,Mr. Shivam Tak,Mr. Mukesh Patel,Mr. Kaoushal,Mr. jeevan,,,,Mr. Arjun Phoolvare,Mr. Kamal Jamod,,Mr. Pushpendra Varman,Mr. Babalu Hatila,,,,,,,,Mr. Ishwar Muniya,,Miss. Richa Kawadkar,,,Mr. Mahendra Ghorse,,SUKU PALI,,,,,,,,,Rajib Patra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 11,Gender,Male,,,,Male,,,,,,,,,,,,,,,,,,,,,,,Male,,Male,Male,Male,Male,,,,Male,Male,,Male,Male,,,,,,,,Male,,Female,,,Male,,Male,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 11,Age,27,,,,25,,,,,,,,,,,,,,,,,,,,,,,25,,NA,NA,NA,NA,,,,24,NA,,NA,NA,,,,,,,,33,,21,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 11,Qualification,12th,,,,12th,,,,,,,,,,,,,,,,,,,,,,,NA,,NA,NA,NA,NA,,,,BE,NA,,NA,NA,,,,,,,,12th,,B.Sc,,,10th,,9,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 12,Name,Mr. Anikt Ramesh Bhoye,,,,Mr. Ravind Laxman Vangad,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Sunil Devrale,Mr. Shiv Patel,Mr. Santosh Vishkarma,Mr. Sandeep,,,,Mr. Prabhu Dawar,Mr. Madhusing Alwa,,Mr. Naresh Chawla,Mr. Bhagwan Singh Parmar,,,,,,,,Mr. Gal Singh Damor,,Miss.Anjali Thakre,,,Mr. Aman Yadav,,SUKU SINGARBI,,,,,,,,,Lingaraj Sabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 12,Gender,Male,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,Male,Male,Male,Male,,,,Male,Male,,Male,Male,,,,,,,,Male,,Femle,,,Male,,Male,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 12,Age,20,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,,,,24,NA,,NA,NA,,,,,,,,30,,21,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 12,Qualification,11th,,,,12th,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,,,,12th,NA,,NA,NA,,,,,,,,10th,,B.Sc,,,10th,,9,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 13,Name,Mr. Damu Sonay Vangad,,,,Mr. Vishal Balvant Kharpede,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Tulasiram Kasde,Mr. Bhagwan Das ,Mr. Suresh,Mr. Sunil,,,,Mr. Hemraj Satpuda,Mr. Dilip Chouhan,,Mr. Ramesh Khaped (Bhamarda),Mr. Manoj Kharadi,,,,,,,,Mr. Anteem Agrawal,,Mrs.Nirmala Dhote,,,Mr. Ankit Rathore,,PURNA SINGARBI,,,,,,,,,Sri Ranjan Mohanty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 13,Gender,Male,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,Male,Male,Male,Male,,,,Male,Male,,Male,Male,,,,,,,,Male,,Female,,,Male,,Male,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 13,Age,22,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,20,Na,NA,NA,,,,30,NA,,NA,NA,,,,,,,,32,,30,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 13,Qualification,5th,,,,6th,,,,,,,,,,,,,,,,,,,,,,,,,12th,NA,NA,NA,,,,12th,NA,,NA,NA,,,,,,,,BA,,12th,,,10th,,9,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 14,Name,Miss. Ujjwala Sonay Vangad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Vijat Singh,Mr. Sonu,Mr. Santosh Kachwaha,,,,,Mr. Shambhu Parmar,Mr. Prabhat Baghel,,Mr. Rakesh Paliya,Mr. Laxman Singh Mori,,,,,,,,Mr. Narsingh Patidar,,Mrs. Anita Mhale,,,,,PURUSHOTAM KARALIA,,,,,,,,,Sabita Guntha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 14,Gender,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Male,Male,,,,,Male,Male,,Male,Male,,,,,,,,Male,,Female,,,,,Male,,,,,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 14,Age,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,NA,NA,,,,,22,NA,,NA,NA,,,,,,,,34,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 14,Qualification,5th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12th,NA,NA,,,,,12th,NA,,NA,NA,,,,,,,,B.com,,12th,,,,,10,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 15,Name,Ananta Kaluram Gavnda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Santosh,Mr. Rupendra,Mr. Santoshi Thakur,,,,,Mr. Pawan Chavda,Mr. Bhupendra baghel,,Mr. Rakesh Ajnar,Mr. Ravindara Parmar,,,,,,,,Mr. Jagdish Patidar,,Mr.Umesh Makode,,,,,MANOHAR SINGARBI,,,,,,,,,Ranjita Khillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 15,Gender,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Male,Male,,,,,Male,Male,,Male,Male,,,,,,,,Male,,Male,,,,,Male,,,,,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 15,Age,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,22,NA,,NA,NA,,,,,,,,40,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 15,Qualification,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,M.com,NA,,NA,NA,,,,,,,,BA,,10th,,,,,10,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 16,Name,Mr. Malti Shankar Murha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Devndra,,Mr. Shailendra,,,,,Mr. Gopal,Mr. Suresh Baghel,,Mr. Dipesh Waskela,Mr. Sanjay Mori,,,,,,,,,,Mr. Ravi Arse ,,,,,TARINI GADABA,,,,,,,,,Sabita Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 16,Gender,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,Male,,,,,Male,Male,,Male,Male,,,,,,,,,,Male,,,,,Male,,,,,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 16,Age,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,NA,,,,,23,NA,,NA,NA,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 16,Qualification,8th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,NA,,,,,12th,NA,,NA,NA,,,,,,,,,,B.Sc,,,,,10,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 17,Name,Mrs. Anjali Balu Gotrna ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Sandeep,,Mrs. Hemlata,,,,,,,,Mr. Sanjay JAdhav,Mr. Suresh Damor,,,,,,,,,,Mrs. Yashoda Thakre,,,,,GURUBANDHU GADABA,,,,,,,,,Uday Bhatra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 17,Gender,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,Female,,,,,,,,Male,Male,,,,,,,,,,Female,,,,,Male,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 17,Age,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,NA,,,,,,,,NA,NA,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 17,Qualification,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,NA,,,,,,,,NA,NA,,,,,,,,,,8th,,,,,10,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 18,Name,Mr. Mangesh Khirari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Arvind ,,Mr. Akash,,,,,,,,Mr. KaranBhura,Mr. Suresh Deval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 18,Gender,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,Male,,,,,,,,Male,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 18,Age,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,NA,,,,,,,,Mr. Anil Singad,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 18,Qualification,B.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,NA,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 19,Name,Mr. Pankaj Ganpat Mahale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Santosh ,,Mr. Sandeep,,,,,,,,Mr. Harish Pal,Mr. Mukesh Bariya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 19,Gender,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,Male,,,,,,,,Male,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 19,Age,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,NA,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 19,Qualification,12th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,NA,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 20,Name,Mr. Sitaram Soma Korda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Ramkumar,,,,,,,,Mr. Mukesh Hihore,Mr. Gulshan Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 20,Gender,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,,,,Male,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 20,Age,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 20,Qualification,B.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 21,Name,Mr. Umesh Kashinath Raut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Nathu Singh ,Mr. Ramu Deval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 21,Gender,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 21,Age,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 21,Qualification,12th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 22,Name,Mr. Vilash Sanker Raut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Ramesh Barman,Mr. Alkesh Bamniya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 22,Gender,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 22,Age,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 22,Qualification,12th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 23,Name,Mr. Sunil Rama Bushra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Sarfraz Khan,Mr. Ishwar Goyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
